model,epoch_d,rank,line,species,L_line,EW,tau,frac_epoch
B13,130.0,17,C_III_5696,metal,3.194493452444723e+32,-0.004340575700106775,0.0,2.748566517059624e-09
B13,130.0,18,C_III_1909,metal,1.903885005297535e+32,-20.830621109104975,0.0,1.6381171712491527e-09
B13,130.0,19,C_IV_5801,metal,2.419920754721417e+30,-3.152266102993607e-05,0.0,2.0821182636247817e-11
B13,130.0,20,C_IV_1549,metal,1.9708754043242658e+26,-0.0011839145170577936,0.0,1.6957562212175988e-15
B13,130.0,21,He_II_1640,He,5.850582073793221e-16,-0.0,3.859154671711078e-30,5.033885413360559e-57
B13,130.0,22,He_II_4686,He,1.759471649898899e-20,-0.0,1.3622690936498615e-29,1.5138628194485079e-61
B13,130.0,23,He_II_3203,He,1.348365776199709e-22,-0.0,1.467365949928102e-30,1.1601441919924421e-63
B13,130.0,24,He_II_10124,He,2.6581180554660856e-23,-0.0,3.4302995882293034e-29,2.2870650368854184e-64
B13,140.0,1,Halpha,H,6.932153918639659e+40,-0.027553774690941425,1326359.3504366346,0.5699463505422746
B13,140.0,2,Hbeta,H,2.228690133690894e+40,-1.2472021667231028,191116.46225999913,0.18323796948178053
B13,140.0,3,Hgamma,H,1.0618212805570354e+40,-3.6257039944599887,64085.678655539545,0.08730059529612488
B13,140.0,4,He_I_10830,He,6.232822197533492e+39,-3.966289398249827,6962384.71844363,0.05124488444365355
B13,140.0,5,He_I_5876,He,3.62603557518345e+39,-2.0045430613343527,225046.80631781314,0.029812461859153528
B13,140.0,6,Palpha,H,2.813292814335725e+39,-9.169797362203658,298873.33689992235,0.023130270783890818
B13,140.0,7,He_I_7065,He,2.6342016697350537e+39,-2.3688640809892747,30419.419142473445,0.021657823035650087
B13,140.0,8,Pbeta,H,2.092275799235623e+39,-8.244435230962923,40569.246399326505,0.01720222848624044
B13,140.0,9,He_I_6678,He,1.9997802704229154e+39,-1.5497948401859394,21072.870727577996,0.01644175072266208
B13,140.0,10,O_I_7774,metal,7.941304423014666e+35,-8.406711729608793,0.0,6.5291647120995e-06
B13,140.0,11,O_I_6300,metal,7.941304423014666e+35,-10.935490160743457,0.0,6.5291647120995e-06
B13,140.0,12,C_II_4267,metal,7.941304423014666e+35,-42.12753349087576,0.0,6.5291647120995e-06
B13,140.0,13,C_II_6580,metal,7.328915335321734e+35,-9.342543232340024,0.0,6.025671959718446e-06
B13,140.0,14,O_III_5007,metal,3.3394782460352737e+33,-0.08711056876875094,0.0,2.745645092970789e-08
B13,140.0,15,C_III_4647,metal,1.8569038891273314e+33,-0.06543459748781034,0.0,1.5267052742007827e-08
B13,140.0,16,C_III_5696,metal,6.060346544479658e+32,-0.010506030433926429,0.0,4.9826827802540784e-09
B13,140.0,17,Ne_III_3869,metal,4.349931802948045e+32,-0.04045781414145671,0.0,3.5764176406004125e-09
B13,140.0,18,C_III_1909,metal,1.0339976766133104e+32,,0.0,8.501300016872593e-10
B13,140.0,19,C_IV_5801,metal,6.049652666154361e+30,-9.986023606536632e-05,0.0,4.973890510209039e-11
B13,140.0,20,C_IV_1549,metal,5.561460431284787e+25,-0.0011278995459402807,0.0,4.572509661063681e-16
B13,140.0,21,He_II_1640,He,2.334832923309572e-19,-0.0,4.1336276651790954e-30,1.919647946921783e-60
B13,140.0,22,He_II_4686,He,4.591427239638476e-24,-0.0,1.459157170923338e-29,3.7749698430323716e-65
B13,140.0,23,He_II_3203,He,2.890651577906821e-26,-0.0,1.5717287855879731e-30,2.3766297414246725e-67
B13,140.0,24,He_II_10124,He,5.6985228243864926e-27,-0.0,3.6742713065372274e-29,4.685199326731459e-68
B13,150.0,1,Halpha,H,7.235373980184073e+40,-0.011581643671754882,1256806.1609866386,0.570034355078944
B13,150.0,2,Hbeta,H,2.3192369647951915e+40,-0.6644043618779827,176120.64437758812,0.18271961492564628
B13,150.0,3,Hgamma,H,1.1055444243496736e+40,-2.243108455247372,58953.01000726241,0.08709961705797768
B13,150.0,4,He_I_10830,He,6.167149024141426e+39,-2.530249517377263,6741998.576582901,0.04858749286878963
B13,150.0,5,He_I_5876,He,4.090398625462008e+39,-1.2700350925736394,176763.45612622832,0.032225946424703195
B13,150.0,6,He_I_7065,He,2.938104948385383e+39,-1.6295450811458099,23904.105756157845,0.02314767369308127
B13,150.0,7,Palpha,H,2.936091893828356e+39,-5.595941785892937,281879.75737234135,0.023131813970290207
B13,150.0,8,Pbeta,H,2.182645325854509e+39,-4.760211216681721,38518.39070213444,0.017195832918893483
B13,150.0,9,He_I_6678,He,2.0101521190802895e+39,-0.9820789329794519,16494.769162096807,0.015836856117579068
B13,150.0,10,O_I_7774,metal,7.102608846029333e+35,-9.174584465016533,0.0,5.595745380975222e-06
B13,150.0,11,O_I_6300,metal,7.102608846029333e+35,-12.82662519994905,0.0,5.595745380975222e-06
B13,150.0,12,C_II_4267,metal,7.102608846029333e+35,,0.0,5.595745380975222e-06
B13,150.0,13,C_II_6580,metal,5.055954230628191e+35,-8.316257654784174,0.0,3.983301508751421e-06
B13,150.0,14,O_III_5007,metal,1.589743858183332e+33,-0.06004022026416961,0.0,1.2524696268943839e-08
B13,150.0,15,C_III_4647,metal,1.1708341901066724e+33,-0.06200884361650629,0.0,9.224342988900418e-09
B13,150.0,16,C_III_5696,metal,3.821232202548877e+32,-0.00904738401185491,0.0,3.010533581474148e-09
B13,150.0,17,Ne_III_3869,metal,1.829169118945116e+32,-0.02839268741481915,0.0,1.441099301713873e-09
B13,150.0,18,C_III_1909,metal,2.2378909916356867e+31,-20.381373072951778,0.0,1.763108239667762e-10
B13,150.0,19,C_IV_5801,metal,3.7393825309447864e+30,-8.363419976190006e-05,0.0,2.946048836257047e-11
B13,150.0,20,C_IV_1549,metal,1.245420129419739e+25,-0.0010753298010266477,0.0,9.811963586408213e-17
B13,150.0,21,He_II_1640,He,2.8206880283098517e-23,-0.0,4.405521513154806e-30,2.2222611927180557e-64
B13,150.0,22,He_II_4686,He,3.4030166733550637e-28,-0.0,1.5551348181956664e-29,2.68104512639096e-69
B13,150.0,23,He_II_3203,He,1.7088482789853744e-30,-0.0,1.6751109530452808e-30,1.3463052902407256e-71
B13,150.0,24,He_II_10124,He,3.3687598310492863e-31,-0.0,3.915950491253509e-29,2.654056090213568e-72
B14,0.1,1,Halpha,H,4.162991477276874e+40,-22.79395928818508,2664102.0377601166,0.4901914744364696
B14,0.1,2,Hbeta,H,1.4494706219792558e+40,-3.007110252982967,1057266.165180152,0.17067489693856575
B14,0.1,3,He_I_5876,He,7.900387021523739e+39,-1.9540143492784245,9960152.769324869,0.09302691066840016
B14,0.1,4,Hgamma,H,6.809314824041274e+39,-1.6078755049998747,389701.4670184598,0.08017955577661408
B14,0.1,5,He_I_10830,He,6.247147903490689e+39,-22.286950443441626,18072364.644089982,0.07356005071232896
B14,0.1,6,He_I_7065,He,2.921325496026703e+39,-0.2438695915842377,1312854.8040127098,0.034398553540707616
B14,0.1,7,Palpha,H,1.6934445507865135e+39,6.751369382148901,41150075.88003421,0.019940278181146912
B14,0.1,8,C_III_1909,metal,1.6688678946705488e+39,-0.18037244735748242,0.0,0.019650888511147317
B14,0.1,9,Pbeta,H,1.2742897652790977e+39,-4.040649023591352,5807923.733227676,0.015004738354882762
B14,0.1,10,He_I_6678,He,2.5001419311931878e+38,4.654376168521799,0.0,0.002943912487550168
B14,0.1,11,O_I_7774,metal,2.9121328601489638e+37,-0.012828649987790423,0.0,0.000342903104237216
B14,0.1,12,C_II_4267,metal,6.055687471810378e+36,-0.0006576373941868305,0.0,7.130560767986312e-05
B14,0.1,13,C_II_6580,metal,1.1219981954934815e+36,-0.0003126771451267442,0.0,1.3211507944853492e-05
B14,0.1,14,O_III_5007,metal,6.907483524955169e+34,-1.0106288629863182e-05,0.0,8.133549040936938e-07
B14,0.1,15,Ne_III_3869,metal,3.6961652429362864e+34,-3.4658732179680493e-06,0.0,4.352227719142333e-07
B14,0.1,16,C_IV_1549,metal,3.0226942295514937e+33,-6.119928684378273e-07,0.0,3.559216849811268e-08
B14,0.1,17,O_I_6300,metal,2.9516542489975886e+33,-7.353663470303481e-07,0.0,3.475567404450319e-08
B14,0.1,18,C_III_4647,metal,7.982942769666207e+31,-1.0080883760103544e-08,0.0,9.399900307180892e-10
B14,0.1,19,C_III_5696,metal,2.605379842877156e+31,-5.07080676006983e-09,0.0,3.067829933397844e-10
B14,0.1,20,C_IV_5801,metal,2.609901682024306e+27,-5.307349156710459e-13,0.0,3.073154390608014e-14
B14,0.1,21,He_II_1640,He,1.6579244789581204e+26,-1.3156593575835833,2.872740039185522e-10,1.9522029994075464e-15
B14,0.1,22,He_II_4686,He,2.4524599545559814e+25,-5.547091911713946,3.169697712797523e-19,2.887767048484493e-16
B14,0.1,23,He_II_3203,He,1.0630836068688769e+25,3.3772930162836494,2.3652059750639377e-20,1.2517789756350165e-16
B14,0.1,24,He_II_10124,He,2.0957234155353084e+24,-0.42568474535009665,1e-30,2.4677104353436618e-17
B14,0.2,1,Halpha,H,4.1630522400819357e+40,-25.16754180315622,2702405.6327796085,0.4897246829680889
B14,0.2,2,Hbeta,H,1.4494744757683964e+40,-3.1339536875100777,1056459.3891422627,0.17051033404808869
B14,0.2,3,He_I_5876,He,7.931957891074173e+39,-8.04682231194711,9958472.410309006,0.09330835501228486
B14,0.2,4,Hgamma,H,6.809347312385166e+39,-1.3311617653290007,386695.00670920283,0.0801024167237402
B14,0.2,5,He_I_10830,He,6.310716269357844e+39,-5.750751902514764,18072404.145131413,0.07423672214721005
B14,0.2,6,He_I_7065,He,2.930905700005545e+39,-2.8725880867293787,1312644.2022901832,0.034477993115847386
B14,0.2,7,Palpha,H,1.6934686756021594e+39,-48.037263135199524,39690744.56810694,0.019921282810021482
B14,0.2,8,C_III_1909,metal,1.6456082173633784e+39,-0.1785814408149014,0.0,0.01935827167333603
B14,0.2,9,Pbeta,H,1.2743056878263133e+39,4.322263587473621,5603898.571669232,0.014990418399431164
B14,0.2,10,He_I_6678,He,2.5000168792736868e+38,-1.9510204424626807,0.0,0.0029409190733409593
B14,0.2,11,O_I_7774,metal,2.9112194615988867e+37,-0.01283907460802874,0.0,0.00034246412143364917
B14,0.2,12,C_II_4267,metal,5.981655617744063e+36,-0.0006507889796845422,0.0,7.036578529618318e-05
B14,0.2,13,C_II_6580,metal,1.1082815684287413e+36,-0.0003092475853481661,0.0,1.3037377588311487e-05
B14,0.2,14,O_III_5007,metal,1.4692201917913914e+35,-2.1530235304554008e-05,0.0,1.728331404799265e-06
B14,0.2,15,Ne_III_3869,metal,7.9501340002044745e+34,-7.469771782502794e-06,0.0,9.352217143274023e-07
B14,0.2,16,C_IV_1549,metal,3.019456598040052e+33,-6.144136966423908e-07,0.0,3.551967018271107e-08
B14,0.2,17,O_I_6300,metal,2.977123757761422e+33,-7.426876578685162e-07,0.0,3.5021683715354544e-08
B14,0.2,18,C_III_4647,metal,1.6981987636209245e+32,-2.1481310447219008e-08,0.0,1.9976925658629004e-09
B14,0.2,19,C_III_5696,metal,5.5423832483793e+31,-1.0802431721762316e-08,0.0,6.519836222729645e-10
B14,0.2,20,C_IV_5801,metal,1.19517991429091e+28,-2.4367027152280153e-12,0.0,1.4059614697614838e-13
B14,0.2,21,He_II_1640,He,1.621956172455788e+26,2.3975576684859234,2.8508659899342433e-10,1.9080038551916233e-15
B14,0.2,22,He_II_4686,He,2.3992853576913958e+25,3.792748850960872,3.144904304582058e-19,2.822422572151703e-16
B14,0.2,23,He_II_3203,He,1.0400338314237077e+25,-10.517455759743893,2.3466950459904783e-20,1.2234538722964418e-16
B14,0.2,24,He_II_10124,He,2.0502839469825498e+24,10.226714902022845,1e-30,2.411871381923445e-17
B14,0.3,1,Halpha,H,4.163113050189926e+40,-22.775280996481058,2653641.16470093,0.4892501506833045
B14,0.3,2,Hbeta,H,1.4494783389322715e+40,-3.8404775432354334,1023053.0688744234,0.1703430791297986
B14,0.3,3,He_I_5876,He,7.963275114131699e+39,4.2943537910654515,9946786.566643596,0.09358462051237837
B14,0.3,4,Hgamma,H,6.809379850441477e+39,-1.5004771828575498,374764.6299391672,0.08002401274537485
B14,0.3,5,He_I_10830,He,6.374355874019929e+39,-11.155996616984936,18052521.494123127,0.0749115994275241
B14,0.3,6,He_I_7065,He,2.940399849031532e+39,15.54083546774323,1311123.2766365274,0.03455565707355011
B14,0.3,7,Palpha,H,1.6934928194059055e+39,-35.46279335163083,38765633.695644915,0.019901972564440314
B14,0.3,8,C_III_1909,metal,1.6239319051236324e+39,-0.17694627053421177,0.0,0.019084490853423175
B14,0.3,9,Pbeta,H,1.274321623712924e+39,-2.669766140721007,5473692.089325922,0.014975861546495795
B14,0.3,10,He_I_6678,He,2.49989182438949e+38,5.072647630833232,0.0,0.0029378795075447714
B14,0.3,11,O_I_7774,metal,2.909189259496022e+37,-0.012844590584717194,0.0,0.0003418886939689871
B14,0.3,12,C_II_4267,metal,5.913178838922159e+36,-0.0006445200716941723,0.0,6.949183466992353e-05
B14,0.3,13,C_II_6580,metal,1.0955941860912224e+36,-0.00030609676828644526,0.0,1.2875451955560733e-05
B14,0.3,14,O_III_5007,metal,3.49555065841389e+35,-5.13060180807429e-05,0.0,4.1079804120911365e-06
B14,0.3,15,Ne_III_3869,metal,1.901801607669806e+35,-1.7904850273756036e-05,0.0,2.2350022973307316e-06
B14,0.3,16,C_IV_1549,metal,3.0162162028957847e+33,-6.16846484002842e-07,0.0,3.5446652876574295e-08
B14,0.3,17,O_I_6300,metal,3.0017051412460105e+33,-7.498061796982227e-07,0.0,3.527611849489559e-08
B14,0.3,18,C_III_4647,metal,4.021995332461048e+32,-5.0962570339341165e-08,0.0,4.7266595903859574e-09
B14,0.3,19,C_III_5696,metal,1.3126519717963819e+32,-2.562089305774381e-08,0.0,1.5426320814584125e-09
B14,0.3,20,C_IV_5801,metal,6.774569021097199e+28,-1.3830133270437158e-11,0.0,7.961491495492879e-13
B14,0.3,21,He_II_1640,He,1.586776227669042e+26,1.1937591172944781,2.8291541299379134e-10,1.8647836345744857e-15
B14,0.3,22,He_II_4686,He,2.3472753573951197e+25,6.1191725638929135,3.1202992608129172e-19,2.758524230439474e-16
B14,0.3,23,He_II_3203,He,1.0174888728961223e+25,3.0338137967291114,2.3283248450860442e-20,1.1957556241724038e-16
B14,0.3,24,He_II_10124,He,2.0058396556932752e+24,-12.012574300199587,1e-30,2.3572680875185743e-17
B14,0.4,1,Halpha,H,4.1631739077105507e+40,-25.389021068388573,2687671.199115463,0.48867034763335204
B14,0.4,2,Hbeta,H,1.4494822115029735e+40,-3.7593127744620842,995257.7080476794,0.1701391755150202
B14,0.4,3,He_I_5876,He,8.001740755984671e+39,-2.00975289396258,9698228.928340811,0.09392385529840451
B14,0.4,4,Hgamma,H,6.809412438365785e+39,-1.2993085066359331,364649.8299585674,0.07992839158777779
B14,0.4,5,He_I_10830,He,6.441912858882065e+39,-24.05463225953057,17561016.143985752,0.07561470805587411
B14,0.4,6,He_I_7065,He,2.9525007083828984e+39,-20.24040140906984,1278576.0275360108,0.03465624015564188
B14,0.4,7,Palpha,H,1.6935169822421563e+39,-24.95927978032813,37739629.55389422,0.01987838007205337
B14,0.4,8,C_III_1909,metal,1.6065295624819773e+39,-0.17576327450985849,0.0,0.01885732801907028
B14,0.4,9,Pbeta,H,1.2743375729715168e+39,-3.5090389572196212,5329809.848716034,0.014958082429198615
B14,0.4,10,He_I_6678,He,2.4997667665856754e+38,12.918546669915735,0.0,0.002934208183250011
B14,0.4,11,O_I_7774,metal,2.9038023152652348e+37,-0.012835280388060382,0.0,0.00034084621933066085
B14,0.4,12,C_II_4267,metal,5.860206402988236e+36,-0.0006399203267471761,0.0,6.878667967359291e-05
B14,0.4,13,C_II_6580,metal,1.0857794494811465e+36,-0.0003037414449328199,0.0,1.2744800788850236e-05
B14,0.4,14,O_III_5007,metal,9.27108274322393e+35,-0.00013629338016124537,0.0,1.0882329990294023e-05
B14,0.4,15,Ne_III_3869,metal,5.056790946152975e+35,-4.770392257124439e-05,0.0,5.9356247044810396e-06
B14,0.4,16,O_I_6300,metal,3.0230667247897034e+33,-7.561378961946259e-07,0.0,3.548453896162613e-08
B14,0.4,17,C_IV_1549,metal,3.012975042547029e+33,-6.192917093028605e-07,0.0,3.5366083524042804e-08
B14,0.4,18,C_III_4647,metal,1.062358447725166e+33,-1.3484013489143787e-07,0.0,1.2469886761146062e-08
B14,0.4,19,C_III_5696,metal,3.467201714298579e+32,-6.777104004321895e-08,0.0,4.0697763403619025e-09
B14,0.4,20,C_IV_5801,metal,4.755190419556311e+29,-9.721398874152629e-11,0.0,5.581608183803325e-12
B14,0.4,21,He_II_1640,He,1.552367330019093e+26,-2.0988088916839382,2.8076032904254484e-10,1.822157564472877e-15
B14,0.4,22,He_II_4686,He,2.296404402814923e+25,1.5269735186845397,3.095881193342262e-19,2.695502908855062e-16
B14,0.4,23,He_II_3203,He,9.954376559211792e+24,-5.671005871635124,2.3100943344229983e-20,1.16843753383783e-16
B14,0.4,24,He_II_10124,He,1.9623687081056716e+24,-13.552638395466179,1e-30,2.3034142220164072e-17
B14,0.5,1,Halpha,H,4.163234812753699e+40,-21.31103868147607,2705557.3495408036,0.4880099268003961
B14,0.5,2,Hbeta,H,1.4494860935126474e+40,-2.640337672828421,971760.9087624602,0.16990720778620358
B14,0.5,3,He_I_5876,He,8.03954174113862e+39,3.7402416617579357,9472729.323008755,0.094238647423462
B14,0.5,4,Hgamma,H,6.809445076313924e+39,-1.7370749291065983,355951.3878207694,0.07981958603591914
B14,0.5,5,He_I_10830,He,6.509379961105324e+39,-23.255619974200936,17115491.634612665,0.07630225488611918
B14,0.5,6,He_I_7065,He,2.964346102666991e+39,-3.313717556496433,1249039.107530322,0.03474774759621856
B14,0.5,7,Palpha,H,1.693541164155391e+39,-65.18708506512836,36660427.441687435,0.019851508183519422
B14,0.5,8,C_III_1909,metal,1.6026250359705457e+39,-0.1760513033550099,0.0,0.018785799064145597
B14,0.5,9,Pbeta,H,1.274353535634733e+39,-3.566271054005137,5178966.173583006,0.014937835688196241
B14,0.5,10,He_I_6678,He,2.4996417059073655e+38,10.19964924531034,0.0,0.0029300532417488655
B14,0.5,11,O_I_7774,metal,2.8874472600302344e+37,-0.012777412227459312,0.0,0.00033846347597082385
B14,0.5,12,C_II_4267,metal,5.85689224345522e+36,-0.0006407353726732895,0.0,6.865386372756306e-05
B14,0.5,13,O_III_5007,metal,2.7291913532488633e+36,-0.00040185619113190536,0.0,3.199128880367687e-05
B14,0.5,14,Ne_III_3869,metal,1.491623009963236e+36,-0.00014099794573154713,0.0,1.748464520127489e-05
B14,0.5,15,C_II_6580,metal,1.0851654017726191e+36,-0.0003039571622165518,0.0,1.2720192641142488e-05
B14,0.5,16,C_III_4647,metal,3.1480446303726544e+33,-4.002470729646899e-07,0.0,3.690104206772799e-08
B14,0.5,17,O_I_6300,metal,3.033218201634144e+33,-7.596784885750504e-07,0.0,3.5555058965555404e-08
B14,0.5,18,C_IV_1549,metal,3.009733142669466e+33,-6.217494538662827e-07,0.0,3.5279769619128295e-08
B14,0.5,19,C_III_5696,metal,1.027422125035919e+33,-2.0111062348320918e-07,0.0,1.2043332134327758e-08
B14,0.5,20,C_IV_5801,metal,4.139413815427409e+30,-8.474420163614788e-10,0.0,4.852176550010963e-11
B14,0.5,21,He_II_1640,He,1.5187125440523136e+26,0.4064767541748456,2.7862123107947113e-10,1.7802185819146583e-15
B14,0.5,22,He_II_4686,He,2.2466475010729023e+25,-5.856086041163067,3.071648723930965e-19,2.633496143878789e-16
B14,0.5,23,He_II_3203,He,9.738693469890684e+24,-0.2855546083782303,2.292002483489791e-20,1.1415592204440994e-16
B14,0.5,24,He_II_10124,He,1.9198497474421199e+24,-4.6108095733407275,1e-30,2.250427316390756e-17
B14,0.6,1,Halpha,H,4.1642156522209777e+40,-23.58338818528121,2633284.079749707,0.48779293229603793
B14,0.6,2,Hbeta,H,1.4497636045180977e+40,-4.538142891393901,949689.5134341358,0.16982416350286295
B14,0.6,3,He_I_5876,He,8.057721887282322e+39,4.612005057473843,9274660.824294649,0.0943875177292291
B14,0.6,4,Hgamma,H,6.810801851206166e+39,-1.3172874435775583,347965.89656113443,0.0797811949175883
B14,0.6,5,He_I_10830,He,6.565308270183865e+39,-21.202795418380454,16739421.513011929,0.07690550250038952
B14,0.6,6,He_I_7065,He,2.969677970395601e+39,-5.518186527857675,1223113.7090173368,0.03478657317811133
B14,0.6,7,Palpha,H,1.693937957765497e+39,10.111305317602204,35919205.51872316,0.019842655437532223
B14,0.6,8,C_III_1909,metal,1.565986287542039e+39,-0.17322891166137658,0.0,0.018343839679102716
B14,0.6,9,Pbeta,H,1.2746438469303061e+39,-7.834724838463471,5074736.3720507175,0.014931077342154944
B14,0.6,10,He_I_6678,He,2.4996472976823677e+38,7.987117311833081,0.0,0.002928067100444311
B14,0.6,11,O_I_7774,metal,2.882564373513888e+37,-0.012781135710960071,0.0,0.0003376613138511433
B14,0.6,12,C_II_4267,metal,5.753612418361939e+36,-0.0006314446242232552,0.0,6.739736140588176e-05
B14,0.6,13,O_III_5007,metal,3.246476426914621e+36,-0.0004793496449786811,0.0,3.802896843418837e-05
B14,0.6,14,Ne_III_3869,metal,1.77334382883617e+36,-0.00016821272103920907,0.0,2.077280953919183e-05
B14,0.6,15,C_II_6580,metal,1.0660297086040117e+36,-0.00029926425926112796,0.0,1.2487387803686383e-05
B14,0.6,16,C_III_4647,metal,3.6922119388511625e+33,-4.708219192721163e-07,0.0,4.325027901352969e-08
B14,0.6,17,O_I_6300,metal,3.0718364434747944e+33,-7.711260577049472e-07,0.0,3.598324946253017e-08
B14,0.6,18,C_IV_1549,metal,2.992911337097837e+33,-6.236160651207356e-07,0.0,3.50587270005184e-08
B14,0.6,19,C_III_5696,metal,1.2050211104689441e+33,-2.3646313218614409e-07,0.0,1.411552210656457e-08
B14,0.6,20,C_IV_5801,metal,5.782261679576696e+30,-1.1866841972431646e-09,0.0,6.773295658882115e-11
B14,0.6,21,He_II_1640,He,1.4416044076047623e+26,0.25925010501953283,2.6797678292453585e-10,1.6886840162117126e-15
B14,0.6,22,He_II_4686,He,2.1326216766296847e+25,3.0558966157168967,2.951455267618102e-19,2.4981361869826704e-16
B14,0.6,23,He_II_3203,He,9.244420350672292e+24,0.019070104646469632,2.2022701526500034e-20,1.0828840979516859e-16
B14,0.6,24,He_II_10124,He,1.8224105862206803e+24,5.8381816920733804,1e-30,2.1347573659539037e-17
B14,0.7,1,Halpha,H,4.165822807380191e+40,-21.166210258074965,2542483.7037091684,0.48793059708675557
B14,0.7,2,Hbeta,H,1.4502273772007847e+40,-3.774308467853361,928737.397592678,0.16986087569916142
B14,0.7,3,He_I_5876,He,8.062387668433148e+39,-8.852399258379752,9096993.348143835,0.09443238012990353
B14,0.7,4,Hgamma,H,6.81306000576338e+39,-2.1354713667702834,340522.1053830167,0.0797993719442573
B14,0.7,5,He_I_10830,He,6.613257852888094e+39,-20.08071790074336,16413226.098295502,0.07745914797748309
B14,0.7,6,He_I_7065,He,2.970527705940055e+39,4.182000685528026,1199870.6766382614,0.034792919052012906
B14,0.7,7,Palpha,H,1.69458843400937e+39,-32.4620838255273,35403071.95282559,0.019848216898656023
B14,0.7,8,C_III_1909,metal,1.499208276381796e+39,-0.16733228656355292,0.0,0.01755978646418733
B14,0.7,9,Pbeta,H,1.2751209364239405e+39,-2.937932642296208,5001776.070754435,0.014935117229780295
B14,0.7,10,He_I_6678,He,2.4997420375335503e+38,-0.016771815605020723,0.0,0.0029278744712227817
B14,0.7,11,O_I_7774,metal,2.89274232314403e+37,-0.012859240154852397,0.0,0.00033881841696417093
B14,0.7,12,C_II_4267,metal,5.550529966552806e+36,-0.0006116630225009654,0.0,6.50117281976096e-05
B14,0.7,13,O_III_5007,metal,2.0853376635810527e+36,-0.00030900784478092607,0.0,2.442494792423708e-05
B14,0.7,14,Ne_III_3869,metal,1.135990637249269e+36,-0.00010824027985904147,0.0,1.3305524875806686e-05
B14,0.7,15,C_II_6580,metal,1.0284025778237436e+36,-0.00028953529727746344,0.0,1.2045377517116808e-05
B14,0.7,16,O_I_6300,metal,3.138584228495564e+33,-7.902325061980934e-07,0.0,3.6761315769452775e-08
B14,0.7,17,C_IV_1549,metal,2.9670034012604816e+33,-6.250820003828039e-07,0.0,3.475163990582422e-08
B14,0.7,18,C_III_4647,metal,2.2858216709789502e+33,-2.9259499492437967e-07,0.0,2.67731582528833e-08
B14,0.7,19,C_III_5696,metal,7.46019842282967e+32,-1.4686470306503365e-07,0.0,8.737911426257035e-09
B14,0.7,20,C_IV_5801,metal,2.3114740992580683e+30,-4.758872629276402e-10,0.0,2.7073617615311793e-11
B14,0.7,21,He_II_1640,He,1.3404893584610632e+26,2.2605904649198276,2.523007053266789e-10,1.570075836887739e-15
B14,0.7,22,He_II_4686,He,1.983085042952738e+25,0.9469780028927652,2.774671194023655e-19,2.3227292994016095e-16
B14,0.7,23,He_II_3203,He,8.596216362099778e+24,1.5751239040572131,2.070293588930534e-20,1.006849589189329e-16
B14,0.7,24,He_II_10124,He,1.6946260669112457e+24,-11.781035428304369,1e-30,1.9848657681788946e-17
B14,0.8,1,Halpha,H,4.1674322947743957e+40,-22.928866989169254,2494154.566600118,0.48803135974226025
B14,0.8,2,Hbeta,H,1.4506918003817167e+40,-4.345829370128947,911459.9498152127,0.16988472561269613
B14,0.8,3,He_I_5876,He,8.066436205995785e+39,-6.452044018423319,8932400.53658208,0.09446281430468768
B14,0.8,4,Hgamma,H,6.815321345856963e+39,-1.108959494818058,334220.3108860651,0.07981150761992363
B14,0.8,5,He_I_10830,He,6.660971647434646e+39,-21.857837513716902,16112174.26258041,0.07800397991776262
B14,0.8,6,He_I_7065,He,2.971160038374072e+39,-4.677903616842365,1178333.1813551125,0.034794069128795804
B14,0.8,7,Palpha,H,1.695239853212269e+39,-32.18144847882044,34753173.11886603,0.019852277184919234
B14,0.8,8,C_III_1909,metal,1.4392141653946016e+39,-0.16208334658917956,0.0,0.016854062559782345
B14,0.8,9,Pbeta,H,1.2755987139494504e+39,-13.012723667123314,4910531.021654587,0.014938027322839317
B14,0.8,10,He_I_6678,He,2.4998373500222745e+38,-4.771486174308291,0.0,0.002927459727649646
B14,0.8,11,O_I_7774,metal,2.8985112548766484e+37,-0.012918082801563351,0.0,0.00033943308226493297
B14,0.8,12,C_II_4267,metal,5.369607507082544e+36,-0.0005941658864472096,0.0,6.288132997984568e-05
B14,0.8,13,O_III_5007,metal,1.4194540797330943e+36,-0.00021109165634831744,0.0,1.6622660084783505e-05
B14,0.8,14,C_II_6580,metal,9.948812519635787e+35,-0.0002809087101524603,0.0,1.1650657187320951e-05
B14,0.8,15,Ne_III_3869,metal,7.714208443907425e+35,-7.383436416423368e-05,0.0,9.03380155914248e-06
B14,0.8,16,O_I_6300,metal,3.202074249959013e+33,-8.086288160802363e-07,0.0,3.749821328021774e-08
B14,0.8,17,C_IV_1549,metal,2.941260475522318e+33,-6.26556280358681e-07,0.0,3.444392728407915e-08
B14,0.8,18,C_III_4647,metal,1.5060789102139135e+33,-1.9352215787119103e-07,0.0,1.7637088894101102e-08
B14,0.8,19,C_III_5696,metal,4.9153648568844686e+32,-9.707877414828404e-08,0.0,5.756187563605061e-09
B14,0.8,20,C_IV_5801,metal,1.0407987146383722e+30,-2.149616745373502e-10,0.0,1.2188378262554569e-11
B14,0.8,21,He_II_1640,He,1.2462783299110469e+26,2.420735392328773,2.375190851866795e-10,1.459466800999889e-15
B14,0.8,22,He_II_4686,He,1.843754765130893e+25,11.097727962219288,2.6081849215692755e-19,2.1591476031569523e-16
